,CD_ESCOLA,MUN,NM_COMPLETO_ESCOLA,DS_ENDERECO,LATITUDE,LONGITUDE,NIVEL SOCIOECONOMICO DOS ALUNOS,CODESC,ANOS_FINAIS_var,ANOS_INICIAIS_var,ENSINO_MEDIO_var,CODIGO_CIE,ANOS_INICIAIS,ANOS_FINAIS,ENSINO_MEDIO
4224,15817,SALTO,ACYLINO AMARAL GURGEL PROF,WINSTON CHURCHIL ,-23.191993706142398,-47.2902188658371,5.88,15817,1.5290519877675788,,28.915662650602396,15817,,3.32,3.21
4225,10637,VARGEM GRANDE PAULISTA,PAULO SOARES DA SILVA,RUA SAO PAULO DAS MISSOES,-23.6388,-46.9925,5.55,10637,7.073954983922837,,82.94117647058823,10637,,3.33,3.11
4226,45329,PIEDADE,CLEMENTINO VIEIRA CORDEIRO,ESTRADA VELHA SOROCABA PIEDADE,-23.6448820623993,-47.4415911951065,3.0599999999999996,45329,26.1006289308176,,61.86046511627907,45329,,4.01,3.48
4227,15313,ITARARE,HERCULANO PIMENTEL DOUTOR,RUA SAO PEDRO,-24.1115538602167,-49.3232570846558,3.88,15313,16.986301369863003,,-16.867469879518087,15313,,4.27,2.07
4228,49359,ITARARE,CHRISTIANO MARQUES BONILHA PROFESSOR,RUA TRAVESSA QUATRO,-24.0438244948493,-49.3470873472213,3.3499999999999996,49359,5.757575757575769,,-55.06607929515418,49359,,3.49,1.02
4229,922183,AMERICANA,SEBASTIANA PAIE RODELLA PROFA,SERRA DA CANASTRA ,-22.7112,-47.3542,5.78,922183,54.811715481171554,,-48.201438848920866,922183,,3.7,0.72
4230,900459,SANTA BARBARA D'OESTE,GEMMA VASCONCELOS CAMARGO CAPELLO PROFA,OURO PRETO ,-22.7708,-47.4119,5.73,900459,5.7228915662650595,,,900459,,3.51,
4231,905471,CAMPINAS,RUY RODRIGUEZ,PAULO GLIWKOFF ,-22.958828828344103,-47.1903825661011,5.58,905471,48.898678414096906,,24.69879518072289,905471,,3.38,2.07
4232,923655,CAMPINAS,SAO JUDAS TADEU,RUA DOUTOR NIVALDO ALVES BONILHA,-22.937095059729,-47.1335578429222,4.57,923655,26.108374384236466,,117.02127659574471,923655,4.86,2.56,2.04
4233,40400,VALINHOS,MARIA NEIVA ABDELMASSIH JUSTO PROFESSORA,RUA PRIMO ZANELLA,-22.9533028955444,-47.010624337573205,6.609999999999999,40400,16.06648199445985,,83.26180257510727,40400,,4.19,4.27
4234,40885,JUNDIAI,JOCENY VILLELA CURADO PROFESSORA,MARIO JOAO BAMPA ,-23.2235,-46.8843,6.609999999999999,40885,44.82758620689656,,30.61224489795918,40885,,4.2,3.2
4235,21180,PIRACICABA,SAMUEL DE CASTRO NEVES DOUTOR,VIRGINIA VITTORELLI CORRER,-22.621559143066396,-47.7381782531738,7.34,21180,21.218961625282176,37.809187279151935,-16.722408026755854,21180,7.8,5.37,4.98
4236,900473,SAO JOSE DO RIO PARDO,LAUDELINA DE OLIVEIRA POURRAT PROFESSORA,RUA JOSE CALSONI,-21.5829,-46.9052,4.48,900473,10.0,,59.259259259259245,900473,,2.53,2.15
4237,495529,SAO JOSE DOS CAMPOS,JARDIM REPUBLICA,RUA OSCAR FERREIRA DA SILVA,-23.2894,-45.8978,5.53,495529,,,,495529,,,2.74
4238,917254,SAO JOSE DOS CAMPOS,EDGAR MELLO MATTOS DE CASTRO ENGENHEIRO,IMPERADOR ,-23.273000000000003,-45.9032,3.9299999999999997,917254,103.42465753424659,,66.37931034482759,917254,,2.97,1.93
4239,46401,ARUJA,REPUBLICA DOMINICANA,RUA NOSSA SENHORA APARECIDA,-23.4053680003749,-46.338377025795005,6.37,46401,10.714285714285717,,38.78504672897196,46401,,4.03,2.97
4240,38878,APIAI,JOAO PEDRO DO NASCIMENTO PROF,RUA ESPIRITO SANTO,-24.5251495233174,-48.840903527508495,1.6999999999999993,38878,123.15789473684214,22.281167108753326,,38878,4.61,4.24,2.78
4241,14345,ITAOCA,ELIAS LAGES DE MAGALHAES PROF,AVENIDA INDEPENDENCIA,-24.640073225116602,-48.842619533729604,2.67,14345,45.185185185185176,113.15068493150689,9.09090909090908,14345,7.78,3.92,2.4
4242,14631,AVARE,BENE ANDRADE DONA,PARANAPANEMA ,-23.105103281136603,-48.912959766864795,5.1,14631,0.0,,,14631,,3.12,
4243,191516,CERQUEIRA CESAR,PROFESSORA MARIANA APARECIDA TODESCATO,ALAMEDA DAS TIPUANAS,-23.0218,-49.1623,4.38,191516,7.089552238805968,,58.46153846153845,191516,,2.87,3.09
4244,14849,BOTUCATU,AMERICO VIRGINIO DOS SANTOS PROF,PRACA JOAO RODRIGO DE SOUZA ARANHA,-22.8976974487305,-48.4478416442871,5.23,14849,37.03703703703703,,64.79591836734694,14849,,3.33,3.23
4245,15246,ITAPETININGA,MODESTO TAVARES DE LIMA PROF,RUA ACACIO DE MORAES TERRA,-23.5809688305397,-48.0296371435165,5.02,15246,5.020920502092036,,37.333333333333336,15246,,2.51,2.06
4246,15246,ITAPETININGA,MODESTO TAVARES DE LIMA PROF,JOAO OLIMPIO DE OLIVEIRA ,-23.5936571184772,-48.0188189608856,5.02,15246,5.020920502092036,,37.333333333333336,15246,,2.51,2.06
4247,39731,TAQUARIVAI,CELIA VASQUES FERRARI DUCH PROFESSORA,RUA BENEDITO PAULINO NOGUEIRA,-23.925383721811198,-48.7019054558198,4.31,39731,,,159.375,39731,,,3.32
4248,900291,ITU,SYLVIA DE PAULA LEITE BAUER,LAURO ROGERIO DE ARAUJO CORONEL,-23.2764467616723,-47.275527241219905,6.92,900291,33.238636363636374,,51.0548523206751,900291,,4.69,3.58
4249,16100,SOROCABA,JOSE ODIN DE ARRUDA PROFESSOR,SALVADOR MILEGO ,-23.5113,-47.493,7.71,16100,10.054347826086946,,17.829457364341085,16100,,4.05,3.04
4250,16135,SOROCABA,EZEQUIEL MACHADO NASCIMENTO PROFESSOR,ANGELO ELIAS ,-23.4830412,-47.443413799999995,9.15,16135,15.895953757225428,,56.34517766497462,16135,,4.01,3.08
4251,564953,SOROCABA,MARIA HELENA GAZZI BONADIO PROFESSORA,CASSIO SALERNO DOUTOR,-23.4588,-47.5099,5.82,564953,,,,564953,,3.05,2.12
4252,16871,TAPIRAI,JOAO ROSA CORONEL,AVENIDA SANTA CATARINA,-23.961973697235898,-47.5045138661316,3.67,16871,26.58730158730158,,19.62616822429906,16871,,3.19,2.56
4253,11873,AMERICANA,LUIZ HIPOLITO PROFESSOR,JOAO BATISTA BAZANELLI ,-22.724885679573603,-47.3617185836113,5.79,11873,,50.217391304347835,,11873,6.91,,
4254,17322,AMERICANA,JOAO SOLIDARIO PEDROSO PROF,SANTO ONOFRE,-22.7281,-47.3157,5.25,17322,,-18.949343339587237,,17322,4.32,,
4255,17954,ATIBAIA,CIRCE TEIXEIRA MUSA E SILVA PROFESSORA,RUA WILSON MUTTI,-23.163,-46.628,4.59,17954,54.87804878048781,,-8.778625954198473,17954,,3.81,2.39
4256,18508,CAMPINAS,LUIZ GONZAGA DA COSTA PROFESSOR,AVENIDA DAS  AMOREIRAS,-22.9562008386982,-47.1026365418335,7.0600000000000005,18508,41.82825484764543,9.504950495049513,34.71502590673576,18508,5.53,5.12,2.6
4257,18740,CAMPINAS,EMILIO JOSE SALIM MONSENHOR DOUTOR,RUA HOCHE NEGER SEGURADO,-22.922998436240803,-47.054163433065796,8.39,18740,,5.424200278164112,,18740,7.58,,
4258,45697,CAMPINAS,PAULO MANGABEIRA ALBERNAZ PROF DOUTOR,JAIR JORGE BOSCO ,-22.853029660002303,-47.1607214576721,5.86,45697,54.80427046263343,-16.89922480620155,104.02684563758389,45697,5.36,4.35,3.04
4259,901124,CAMPINAS,CELESTE PALANDI DE MELLO PROFESSORA,ADEMIR CUBERO RUANO DOUTOR,-23.0309662848317,-47.116838098950204,2.9699999999999998,901124,,137.037037037037,21.05263157894737,901124,5.76,,1.61
4260,901124,CAMPINAS,CELESTE PALANDI DE MELLO PROFESSORA,RUA DOUTOR ADEMIR CUBERO RUANO,-23.0310359220516,-47.1161086466965,2.9699999999999998,901124,,137.037037037037,21.05263157894737,901124,5.76,,1.61
4261,910533,JARINU,ORLANDO MAURICIO ZAMBOTTO,RUA JOSE EDUARDO,-23.136240005493196,-46.7128410339355,4.48,910533,61.07142857142858,,56.621004566210054,910533,,4.51,3.43
4262,20126,LIMEIRA,LEOVEGILDO CHAGAS SANTOS PROFESSOR,FRANCISCO BENEDITO GONCALVES DE OLIVEIRA ,-22.5587,-47.3975,7.66,20126,5.37084398976982,,,20126,,4.12,
4263,20126,LIMEIRA,LEOVEGILDO CHAGAS SANTOS PROFESSOR,LARGO SANTA CRUZ,-22.559059143066396,-47.398319244384794,7.66,20126,5.37084398976982,,,20126,,4.12,
4264,20229,LIMEIRA,CASTELLO BRANCO,RUA PIAUI,-22.5727,-47.4021,7.470000000000001,20229,-4.571428571428576,,18.048780487804887,20229,,3.34,2.42
4265,39147,SAO PAULO,MARTHA FIGUEIRA NETTO DA SILVA PROFESSORA,RUA ABEYLARD QUEIROS,-23.631017950198,-46.6257356269837,5.56,39147,51.231527093596064,,80.99173553719008,39147,,3.07,2.19
4266,3748,SAO PAULO,ARCY MAJOR,JOSE DE QUEIROS ARANHA DOUTOR,-23.5786976,-46.635618,7.63,3748,63.22188449848024,,120.45454545454541,3748,,5.37,4.85
4267,478416,SAO PAULO,RUTH GUIMARÃƒES BOTELHO,CARAIVA ,-23.6293255,-46.7536978,5.65,478416,,,,478416,6.89,,
4268,906542,SAO PAULO,DIB AUDI,JANUARIO DA CUNHA BARBOSA ,-23.63917,-46.77685,5.97,906542,52.69230769230769,,56.862745098039206,906542,,3.97,2.4
4269,44428,SAO PAULO,AURELIO CAMPOS DEPUTADO,OLIMPIO DE OLIVEIRA CHALEGRE ,-23.693,-46.6965,3.6900000000000004,44428,,51.07692307692309,,44428,4.91,,
4270,6359,GUARULHOS,JOAO RIBEIRO DE BARROS COMANDANTE,RUA JUAZEIRO DO NORTE,-23.4491087,-46.4741731,3.88,6359,,32.03463203463202,,6359,6.1,,
4271,906273,GUARULHOS,JOAO NUNES PASTOR,RUA BIRITIBA MIRIM,-23.457714279386803,-46.4236931843567,4.45,906273,,64.57142857142857,,906273,5.76,,
4272,921063,MOGI DAS CRUZES,ALZIRA FERNANDES SCUNGISQUI,JOAQUIM RAMA FORTE ,-23.5049588271528,-46.2151694297791,4.06,921063,10.4868913857678,,,921063,,2.95,1.7
4273,918623,FERRAZ DE VASCONCELOS,ELIANE APARECIDA DANTAS DA SILVA PROFESSORA,VALTER DE SOUZA COSTA ,-23.5495,-46.3898,5.47,918623,79.14438502673796,,83.92857142857142,918623,,3.35,2.06
4274,46450,SUZANO,OSWALDO DE OLIVEIRA LIMA,PLANALTO ,-23.516,-46.2966,3.84,46450,45.45454545454547,,47.54098360655738,46450,,2.24,1.8
4275,923722,ITAQUAQUECETUBA,VILA ERCILIA ALGARVE,RIO GRANDE DO SUL ,-23.5018,-46.3427,5.11,923722,34.89361702127658,,45.71428571428572,923722,,3.17,2.04
4276,7328,POA,BATUIRA,TUPI ,-23.5241,-46.3395,5.63,7328,-4.878048780487809,,36.50793650793652,7328,,2.34,2.58
4277,901994,MAUA,ANTONIO LAPATE NETTO PROFESSOR,RUA DA LIBERDADE,-23.6581,-46.4535,5.37,901994,10.847457627118638,,37.08609271523178,901994,,3.27,2.07
4278,900175,SANTO ANDRE,BENERALDO DE TOLEDO PIZA PROFESSOR,MARTINICA ,-23.6440868377686,-46.49223327636721,5.42,900175,39.6825396825397,,49.00662251655629,900175,,2.64,2.25
4279,38544,CARAPICUIBA,SALOMAO JORGE DEPUTADO,JAU,-23.5354,-46.8513,4.61,38544,24.7148288973384,,58.44155844155844,38544,,3.28,2.44
4280,36407,ITAPECERICA DA SERRA,JARDIM JACIRA,RUA MONTEIRO LOBATO,-23.7468792235574,-46.7970716613769,4.61,36407,21.161825726141068,,,36407,,2.92,2.69
4281,61608,ITAPECERICA DA SERRA,JARDIM DO CARMO,RODOVIA JOSE SIMOES LOURO JUNIOR,-23.752,-46.7909,3.3899999999999997,61608,47.43589743589745,93.72937293729375,,61608,5.87,3.45,
4282,9799,BARUERI,CAIO PRADO JUNIOR DEPUTADO,RUA OSCAR BRESSANE,-23.4978,-46.8877,4.69,9799,,,52.343749999999986,9799,,,1.95
4283,926012,EMBU DAS ARTES,PROFESSOR VIVALTER KERCHE DE CAMARGO,RUA ZUMBI DOS PALMARES,-23.651670455932603,-46.818431854248,4.55,926012,,53.818181818181834,,926012,4.23,,
4284,915497,SANTOS,RICARDO SAMPAIO CARDOSO JUDOCA,RUA XAVANTES,-23.8831694615108,-46.1854409914017,4.33,915497,,,308.9887640449438,915497,,,3.64
4285,923485,SAO VICENTE,MARIO COVAS JUNIOR GOVERNADOR,RUA DOUTOR ARCHIMEDES BAVA,-23.9818,-46.4945,5.6,923485,3.521126760563384,17.592592592592588,54.14364640883977,923485,5.08,2.94,2.79
4286,11253,UBATUBA,ESTEVES DA SILVA DOUTOR,RUA JORDAO HOMEM DA COSTA,-23.4315715,-45.070988313491895,5.36,11253,17.793594306049823,,,11253,,3.31,
4287,14312,RIBEIRA,DIOGENES RIBEIRO DE LIMA,RUA ANTONIO MOURA ROLIM,-24.6575,-49.0064,3.8200000000000003,14312,49.79423868312757,,40.41450777202073,14312,,3.64,2.71
4288,14461,AVARE,PAULO ARAUJO NOVAES DOUTOR,JOSE EUFRASIO LEAL ,-23.1086,-48.9275,5.93,14461,7.903780068728522,,17.64705882352941,14461,,3.14,2.8
4289,46267,SAO PAULO,JOAO NOGUEIRA LOTUFO PROFESSOR,JOSE MARCOS DE ALBUQUERQUE ,-23.4782,-46.7497,5.47,46267,,45.34313725490195,,46267,5.93,,
4290,3451,SAO PAULO,JOAO KOPKE,ALAMEDA CLEVELAND,-23.5323682,-46.6416748,5.4,3451,52.54237288135594,,34.532374100719444,3451,,2.7,1.87
4291,425,SAO PAULO,REPUBLICA DO CHILE,MARACAIA ,-23.4701336,-46.663416399999996,6.1899999999999995,425,,44.94623655913978,,425,6.74,,
4292,1776,SAO PAULO,SECUNDINO DOMINGUES FILHO DOUTOR,SECUNDINO DOMINGUES ,-23.5886394880762,-46.55958345162129,7.0,1776,56.63265306122448,144.672131147541,24.999999999999996,1776,5.97,3.07,2.05
4293,2461,SAO PAULO,JOAO MARIA OGNO OSB DOM,MARIA CARLOTA ,-23.5251614,-46.5284918,7.33,2461,-11.255411255411266,,37.72455089820359,2461,,2.05,2.3
4294,2598,SAO PAULO,ASTOLFO ARAUJO DEPUTADO,ITAQUERA ,-23.5506,-46.4979,6.1899999999999995,2598,48.924731182795696,,45.45454545454544,2598,,2.77,1.92
4295,901726,SAO PAULO,JOSE BUSTAMANTE DEPUTADO,ANTONIO DE CAMARGO ORTIZ ,-23.496502779537,-46.375487067706295,4.9,901726,33.879781420765035,,155.38461538461533,901726,,2.45,1.66
4296,902597,SAO PAULO,NEYDY DE CAMPOS MELGES PROF,MARGARIDA CARLOS DE ALBUQUERQUE ,-23.520352836759898,-46.3842274778405,5.21,902597,50.62240663900413,52.73775216138327,,902597,5.3,3.63,
4297,37357,SAO PAULO,HENRIQUE SMITH BAYMA DR,SALSA PARRILHA ,-23.487280320128104,-46.410231371688795,4.03,37357,80.58823529411764,29.538461538461537,57.27272727272725,37357,4.21,3.07,1.73
4298,48690,SAO PAULO,JOSE RIGHETTO SOBRINHO PROF,CRIUVA ,-23.517324202580298,-46.4327284304107,5.87,48690,51.45631067961165,89.28571428571429,97.89473684210526,48690,5.3,3.12,1.88
4299,923285,SAO PAULO,NANCY DE OLIVEIRA FIDALGO PROFA,MIGUEL ARCANJO DUTRA ,-23.525640977583198,-46.4245482797622,4.47,923285,29.84293193717278,31.073446327683605,9.61538461538461,923285,4.64,2.48,1.71
4300,925226,SAO PAULO,ESTHER DE FIGUEIREDO FERRAZ,PAULO GRACINDO ,-23.5674453436241,-46.4222504448441,4.93,925226,,7.692307692307695,,925226,5.18,,
4301,4066,SAO PAULO,ARCHITICLINO SANTOS PROFESSOR,RUA MAESTRO ITALO IZZO,-23.5415,-46.7588,6.7,4066,41.99999999999999,,75.35211267605636,4066,,2.84,2.49
4302,3384,SAO PAULO,ANHANGUERA,RUA ANTONIO RAPOSO,-23.521253585815398,-46.705696105957,7.1,3384,34.2741935483871,,41.36125654450263,3384,,3.33,2.7
4303,191917,SAO PAULO,MARILSA GARBOSSA FRANCISCO PROFESSORA,PAULO LEMORE ,-23.6615637534551,-46.741538267073096,5.14,191917,-9.923664122137414,47.482014388489205,40.41095890410958,191917,4.1,2.36,2.05
4304,925408,SAO PAULO,CLORINDA TRITTO GIANGIACOMO PROFESSORA,GREGORIO ALLEGRI ,-23.651380538940398,-46.744300842285206,6.3100000000000005,925408,,5.776173285198561,,925408,5.86,,
4305,1512,SAO PAULO,ARMANDO ARAUJO,JUVENAL PARADA ,-23.5566558,-46.5971549,7.3,1512,26.46048109965636,13.446969696969695,,1512,5.99,3.68,
4306,3815,SAO PAULO,FLORIANO MARECHAL,RUA DONA JULIA,-23.5881091,-46.6350192,6.6,3815,,35.185185185185205,,3815,5.11,,
4307,44027,SAO PAULO,AMELIA MONCON RAMPONI PROFESSORA,RUA SAO CONSTANTINO,-23.6839205,-46.6810154,6.140000000000001,44027,,23.094688221709006,,44027,5.33,,
4308,44945,CAIEIRAS,JOSE CARLOS DA SILVA JUNIOR,AVENIDA ALTINA,-23.3308,-46.7499,5.88,44945,72.35772357723579,,,44945,,4.24,2.79
4309,5873,GUARULHOS,CONRADO SIVILA ALSINA PADRE,BOM CLIMA,-23.451063156127898,-46.5179443359375,6.16,5873,21.49122807017545,,21.290322580645153,5873,,2.77,1.88
4310,39697,PRATANIA,MARIA APARECIDA JUSTO SALVADOR PROFA,RUA SIQUEIRA CAMPOS,-22.808792817964697,-48.66461779073789,4.4,39697,83.47826086956522,,88.23529411764704,39697,,4.22,2.56
4311,49293,ITAPETININGA,ATALIBA JULIO DE OLIVEIRA PROF,JOSE SANTANA DE OLIVEIRA ,-23.5962437141293,-48.0330442078125,4.02,49293,,9.311740890688258,,49293,5.4,,
4312,913157,SANTA BARBARA D'OESTE,ROMANA DE OLIVEIRA SALLES CUNHA PROFA,MONTE ALEGRE DO SUL ,-22.7309,-47.3965,5.41,913157,23.188405797101456,,34.883720930232556,913157,,3.4,1.74
4313,919159,SANTA BARBARA D'OESTE,ATTILIO DEXTRO PROF,ALEXANDRE FURLAN ,-22.7639098931358,-47.365134868717206,7.4399999999999995,919159,7.246376811594221,,,919159,,4.44,4.1
4314,17887,ATIBAIA,MARIA DO CARMO BARBOSA PROFESSORA,JOSE SILVA,-23.046430206415895,-46.567846536062,4.59,17887,58.333333333333336,,-1.111111111111112,17887,,3.99,1.78
4315,907327,BRAGANCA PAULISTA,MARCOS ANTONIO DA SILVA GUIMARAES PROFESSOR,RUA JOAO DINIZ,-22.9365,-46.5277,4.78,907327,46.78899082568807,,44.755244755244746,907327,,3.2,2.07
4316,17905,PIRACAIA,JOSE SIQUEIRA BUENO,RUA AMAPA,-23.091920872748105,-46.4164876617492,4.42,17905,12.426035502958579,,16.981132075471706,17905,,3.8,3.1
4317,18824,CAMPINAS,MANOEL ALEXANDRE MARCONDES MACHADO DOUTOR,RUA ROGERIO GARCIA SANCHES,-22.961795816914897,-47.1189251123031,5.77,18824,,36.27992633517497,,18824,7.4,,
4318,47168,CAMPINAS,VALENTINA SILVA DE OLIVEIRA FIGUEIREDO DONA,RUA DOUTORA JOANA ZANAGA ABOIM GOMES,-22.944843420247697,-47.1190558727386,7.2,47168,,8.156028368794326,,47168,6.1,,
4319,435485,RIO CLARO,JANUARIO SYLVIO PEZZOTTI PROFESSOR,RUA 08 JD,-22.4524993896484,-47.5790596008301,5.86,435485,,,,435485,,2.68,2.25
4320,909567,RIO CLARO,HELOISA LEMENHE MARASCA PROFESSORA,14 A ,-22.3967990875244,-47.5499992370605,6.45,909567,-4.507042253521119,,,909567,,3.39,
4321,576669,PAULINIA,RESIDENCIAL SAO JOSE,AVENIDA JOSE PUCCINELLI,-22.722843457108198,-47.170046431284106,5.78,576669,,,,576669,,,3.01
4322,907728,ARARAQUARA,JANDYRA NERY GATTI PROFA,MARECHAL ARTUR DA COSTA E SILVA,-21.7555,-48.1617,7.390000000000001,907728,,16.589861751152075,,907728,7.59,,
4323,905720,FRANCA,EVARISTO FABRICIO PROF,ALIPIO RESENDE DE ARAUJO ,-20.5749,-47.3736,4.91,905720,-12.237762237762242,,28.859060402684563,905720,,2.51,1.92
4324,925561,GUARULHOS,IDALINA LADEIRA FERREIRA PROFESSORA,RUA BARRA DA ESTIVA,-23.3996,-46.4368,4.21,925561,,,120.9090909090909,925561,,,2.43
4325,43795,MOGI DAS CRUZES,JOSE AYUMAR GONCALVES DE MIRANDA PROFESSOR,ESTRADA TABOAO  LAMBARI,-23.3817391153621,-46.177722605279506,4.15,43795,9.583333333333332,,1.2987012987012903,43795,,2.63,2.34
4326,912190,MOGI DAS CRUZES,PAULO TAPAJOS,RODOVIA MOGI BERTIOGA KM  74 ESTRADA KAMAZUKA,-23.6769,-46.0935,3.46,912190,,-9.640831758034023,,912190,4.78,4.02,
4327,923953,ITAQUAQUECETUBA,PARQUE PIRATININGA III,JOAQUIM SERRA ,-23.4398,-46.3797,3.96,923953,37.454545454545446,,48.03149606299211,923953,,3.78,1.88
4328,7377,DIADEMA,JOSE ARTIGAS GENERAL,AVENIDA GETULIO VARGAS,-23.6955,-46.5977,4.81,7377,64.16184971098265,,117.11711711711712,7377,,2.84,2.41
4329,8564,SANTO ANDRE,CARLINA CACAPAVA DE MELLO PROFESSORA,RONALDO RIBEIRO DE SA ,-23.6352832499268,-46.5328781550171,7.83,8564,17.465753424657542,,46.78111587982832,8564,,3.43,3.42
4330,8849,SAO BERNARDO DO CAMPO,EUCLYDES DESLANDES PROFESSOR,CASA ,-23.7418491042163,-46.572532186508205,5.46,8849,62.08333333333334,,92.24806201550388,8849,,3.89,2.48
4331,41270,SAO BERNARDO DO CAMPO,JULIETA VIANNA SIMOES DE SANT ANNA PROFESSORA,ROSA AIZEMBERG ,-23.7019,-46.5834,7.17,41270,28.278688524590162,,57.57575757575758,41270,,3.13,3.64
4332,908745,SAO BERNARDO DO CAMPO,NEUSA FIGUEIREDO MARCAL PROFESSORA,LUCIA ZINCAGLIA ,-23.717,-46.571999999999996,8.79,908745,-0.21739130434782145,,0.0,908745,,4.59,2.87
4333,9350,SAO CAETANO DO SUL,MARIA TRUJILO TORLONI,LAGRIMAS ,-23.6354,-46.5775,7.220000000000001,9350,70.88607594936708,,119.53125,9350,,4.05,2.81
4334,46231,ITAPECERICA DA SERRA,JOSE SILVEIRA DA MOTTA PROFESSOR,PIRACEMA ,-23.7188,-46.8674,3.6799999999999997,46231,,100.93240093240092,,46231,8.62,,
4335,36389,BARUERI,REPUBLICA DE EL SALVADOR,MAR VERMELHO ,-23.496,-46.883,5.44,36389,,,249.99999999999994,36389,,,2.8
4336,902044,ITAPEVI,IGNES AMELIA OLIVEIRA MACHADO PROFESSORA,RUA LUIS BELLI,-23.5622,-46.9497,4.17,902044,32.70440251572326,,58.49056603773584,902044,,2.11,1.68
4337,38647,OSASCO,JOSE GERALDO VIEIRA,VICENTE MELILLO PADRE,-23.560155868530302,-46.782039642334006,5.87,38647,,,80.75117370892019,38647,,,3.85
4338,924040,OSASCO,ANTONIO CARLOS DA TRINDADE,ONIX ,-23.5088424682617,-46.765830993652294,5.04,924040,37.016574585635354,,8.720930232558148,924040,,2.48,1.87
4339,902548,SAO JOSE DOS CAMPOS,RUTH COUTINHO SOBREIRO PROFESSORA,JOSE ALVES DE PAIVA ,-23.1713,-45.802,6.16,902548,19.35483870967742,23.049645390070935,64.9425287356322,902548,6.94,3.7,2.87
4340,925925,SAO JOSE DOS CAMPOS,EDERA IRENE PEREIRA DE OLIVEIRA CARDOSO PROFESSORA,RUA SAO JANUARIO,-23.2547,-45.8316,5.82,925925,11.267605633802827,,35.29411764705881,925925,,2.37,2.3
4341,42341,CACAPAVA,ROQUE PASSARELLI PROFESSOR,ARTUR BENEDITO DE OLIVEIRA PORTO ,-23.094675578326804,-45.71081064523,7.13,42341,32.84023668639055,,38.72340425531913,42341,,4.49,3.26
4342,48872,GUARULHOS,MAURICIO GOULART DEPUTADO,ITACARAMBI ,-23.4274868871985,-46.401080961901904,4.78,48872,78.76712328767123,77.63157894736842,111.88118811881189,48872,5.4,2.61,2.14
4343,297537,GUARULHOS,LOUIS BRAILLE,RUA JOAO AVELINO FAUTHZ,-23.4498301,-46.4105868,5.13,297537,29.353233830845788,,46.66666666666666,297537,,2.6,1.98
4344,6506,GUARULHOS,HAROLDO VELOSO BRIGADEIRO,ESTER ,-23.4167,-46.4711,4.53,6506,0.0,,45.55555555555556,6506,,1.6,1.31
4345,923771,GUARULHOS,ZILDA GRACA MARTINS DE OLIVEIRA PROFESSORA,RUA MANOEL REIS DA SILVA,-23.3992,-46.3961,5.64,923771,60.427807486631,,56.849315068493155,923771,,3.0,2.29
4346,43977,BIRITIBA-MIRIM,JOSE CARLOS PRESTES PROFESSOR,RUA HERMES DA FONSECA,-23.5668,-46.0361,4.55,43977,,,40.85365853658538,43977,,,2.31
4347,6841,MOGI DAS CRUZES,BENEDITO DE SOUZA LIMA,GUARAREMA ,-23.6730343427983,-46.185260191996,4.16,6841,0.0,,-3.7433155080213933,6841,,2.65,1.8
4348,37308,MAUA,FLORISBELLA DE CAMPOS WERNECK DONA,RAIMUNDO MONTANARI ,-23.677364978783604,-46.424080986785796,4.71,37308,,34.112149532710276,,37308,5.74,,
4349,45081,MAUA,MARIA APARECIDA DAMO FERREIRA,ROSA BONINI MARIANI ,-23.6891592923864,-46.4531980760574,7.95,45081,19.685039370078727,30.427046263345193,11.111111111111104,45081,7.33,4.56,3.0
4350,434164,MAUA,JARDIM ZAIRA VIII,RUA JOAO CESARIO SIMAO,-23.6514479574205,-46.4372509717941,5.83,434164,32.18884120171674,,,434164,,3.08,1.81
4351,8746,SANTO ANDRE,RUBENS MOREIRA DA ROCHA PROFESSOR,ALFREDO MALUF ,-23.6295474,-46.52131179999999,7.43,8746,10.231023102310234,,7.6923076923077,8746,,3.34,2.1
4352,41269,SAO BERNARDO DO CAMPO,DOMINGOS PEIXOTO DA SILVA PROFESSOR,ALVARENGAS ,-23.7452,-46.6078,4.99,41269,100.0,,58.2089552238806,41269,,2.84,1.06
4353,923904,SAO BERNARDO DO CAMPO,SERGIO VIEIRA DE MELLO DIPLOMATA,ALVARENGAS ,-23.7347,-46.5855,6.359999999999999,923904,30.340557275541798,,137.125748502994,923904,,4.21,3.96
4354,36675,COTIA,ARY BOUZAN PROFESSOR,DIREITA,-23.5974,-46.8457,6.5,36675,8.552631578947361,,,36675,,3.3,3.47
4355,44878,EMBU-GUACU,OLIVIA DE FARIA NOGUEIRA,ROD JOSE SIMOES LOURO JR,-23.7968,-46.8162,3.74,44878,56.709956709956714,,37.77777777777777,44878,,3.62,2.48
4356,903048,JUQUITIBA,PEDRA BRANCA,RUA DAS VIOLETAS,-23.93,-47.0078,3.9699999999999998,903048,2.4390243902438966,84.35754189944133,32.158590308370044,903048,6.6,2.94,3.0
4357,910685,SAO LOURENCO DA SERRA,ANTONIO BALDUSCO PREFEITO,RUA DAS PRIMAVERAS,-23.8170663765137,-46.9293183088303,4.24,910685,105.11363636363636,,39.90147783251232,910685,,3.61,2.84
4358,10467,ITAPEVI,RAUL BRIQUET DOUTOR,ESCOLASTICA CHALUPPE ,-23.5465,-46.9329,5.85,10467,84.66257668711657,,47.058823529411754,10467,,3.01,2.0
