CodigoCIE,CodigoINEP,CodigoDiretoria,NomeDiretoria,NomeEscola,NomeMunicipio,NivelEnsino,Ano2011,Ano2012,Ano2013,Ano2014,Ano2015,Ano2016,Ano2017
48744,35048744,10314,SUL 2,SOICHI MABE                                                 ,SAO PAULO,AF,1.93,2.23,2.17,1.69,2.67,2.65,2.44
907698,35907698,20909,MIRANTE DO PARANAPANEMA,FRANCISCA MESSA GUTIERREZ                                   ,ROSANA,AF,2.02,1.64,1.73,2.27,2.88,2.75,2.76
903073,35903073,20102,SANTOS,JACONIAS LEITE DA SILVA PASTOR                              ,GUARUJA,AF,1.78,1.42,2.28,2.62,2.58,2.32,3.05
44659,35044659,20507,RIBEIRAO PRETO,OSCAR DE MOURA LACERDA PROFESSOR DOUTOR                     ,RIBEIRAO PRETO,AF,2.27,2.51,2.43,4.51,5.02,1.86,2.37
923837,35923837,10602,MAUA,JARDIM CRUZEIRO                                             ,MAUA,AF,2.13,1.68,2.14,2.33,2.11,2.28,2.71
579257,35579257,20409,MOGI MIRIM,JARDIM SANTA CRUZ,MOGI GUACU,AF,,,,,,3.55,2.79
46462,35046462,10601,DIADEMA,MARIE NADER CALFAT PROFESSORA                               ,DIADEMA,AF,2.18,1.91,1.61,1.87,2.49,2.61,3.01
905720,35905720,20504,FRANCA,EVARISTO FABRICIO PROF                                      ,FRANCA,AF,2.86,2.62,2.65,2.23,2.53,2.48,3.17
495104,35495104,20308,SOROCABA,FERNANDA DE CAMARGO PIRES PROFESSORA                        ,SOROCABA,AF,,,,2.01,2.87,1.98,2.91
904673,35904673,10601,DIADEMA,ORIGENES LESSA                                              ,DIADEMA,AF,2.71,2.34,2.46,2.72,3.22,3.22,3.15
44854,35044854,10702,ITAPECERICA DA SERRA,ANTONIO FLORENTINO                                          ,ITAPECERICA DA SERRA,AF,2.34,2.19,2.16,2.52,3.36,2.93,3.24
5061,35005061,10314,SUL 2,ZULMIRA CAVALHEIRO FAUSTINO DONA                            ,SAO PAULO,EM,1.25,1.59,1.74,1.21,,2.33,2.51
65456,35065456,20301,APIAI,JOAO PAULO II PAPA                                          ,RIBEIRAO BRANCO,AF,3.24,3.25,3.13,3.6,3.96,4.04,4.06
431597,35431597,20604,LINS,MOACYR MIRANDA PINTO PROFESSOR DOUTOR                       ,PROMISSAO,AF,2.46,2.62,2.34,2.97,3.79,3.22,3.96
9325,35009325,10606,SAO BERNARDO DO CAMPO,ANESIA LOUREIRO GAMA PROFESSORA                             ,SAO BERNARDO DO CAMPO,EM,2.69,3.69,3.86,3.28,4.18,4.12,3.97
352585,35352585,10403,GUARULHOS NORTE,BOM PASTOR II                                               ,GUARULHOS,AF,1.61,1.45,1.77,1.49,1.93,1.91,2.45
911537,35911537,10104,NORTE 2,DILSON FUNARO MINISTRO                                      ,SAO PAULO,AF,2.45,2.15,2.34,2.96,,2.15,2.28
914198,35914198,21003,MARILIA,AMELIA LOPES ANDERS PROFA                                   ,MARILIA,AF,3.29,3,2.81,2.74,2.62,2.55,2.9
48896,35048896,10503,ITAQUAQUECETUBA,IVONE DA SILVA DE OLIVEIRA PROFESSORA                       ,POA,AF,2.45,3.01,2.45,3.11,3.25,2.49,3.48
43928,35043928,10208,LESTE 4,JORGE DUPRAT FIGUEIREDO                                     ,SAO PAULO,AF,2.38,1.57,2.37,2.79,3.13,2.96,2.92
121484,35121484,10314,SUL 2,WANDER TAFFO MUSICO                                         ,SAO PAULO,AF,2.35,1.74,2.33,2,2.37,2.07,
38970,35038970,20409,MOGI MIRIM,CLEIDE DA FONSECA FERREIRA PROFA                            ,MOGI-GUACU,AF,2.6,1.85,2.01,2.75,2.13,2.99,3.35
37783,35037783,10104,NORTE 2,VERIDIANA CAMACHO CARVALHO GOMES PROFA                      ,SAO PAULO,AF,2.06,1.8,2.39,2.25,2.17,2.46,2.49
191243,35191243,10501,MOGI DAS CRUZES,IRENE CAPORALI DE SOUZA PROFESSORA                          ,MOGI DAS CRUZES,AF,3.18,2.69,2.98,3.26,4.08,,
32050,35032050,20904,PRESIDENTE PRUDENTE,FLORIVALDO LEAL                                             ,PRESIDENTE PRUDENTE,AF,2.21,1.68,2.05,2.18,2.64,2.61,2.99
902810,35902810,10208,LESTE 4,JOZINEIDE PEREIRA GAUDINO                                   ,SAO PAULO,AF,2.3,1.5,1.27,1.15,2.2,2.66,2.15
912384,35912384,10602,MAUA,MERCEDES VALENTINA GIANNOCARIO PROFESSORA                   ,MAUA,AF,2.02,2.07,1.65,2.14,2.11,2.74,2.56
36473,35036473,20410,PIRACICABA,DARIO BRASIL DOUTOR                                         ,PIRACICABA,AF,2.33,2.4,1.93,2.74,2.52,2.71,2.9
518591,35518591,20308,SOROCABA,JARDIM SANTA ESMERALDA                                      ,SOROCABA,AF,,,,,2.22,1.81,3.25
910223,35910223,10601,DIADEMA,RIOLANDO CANNO PROFESSOR                                    ,DIADEMA,AF,2.73,2.93,3.06,2.96,2.62,3.02,3.91
1028,35001028,10104,NORTE 2,VICTOR DOS SANTOS CUNHA PROF                                ,SAO PAULO,EM,1.36,1.08,1.29,0.9,1.45,1.6,1.58
406806,35406806,10401,CAIEIRAS,PEDRO LELIS DE SOUZA PREFEITO                               ,FRANCO DA ROCHA,AF,2.02,2.05,1.98,2.22,2.23,1.92,2.13
923936,35923936,10503,ITAQUAQUECETUBA,PEQUENO CORACAO II                                          ,ITAQUAQUECETUBA,AF,1.9,2.27,2.12,2.35,2.72,2.51,2.62
909185,35909185,10211,LESTE 3,SATURNINO PEREIRA PROFESSOR,SAO PAULO,AF,,,,,,,3.04
44660,35044660,20507,RIBEIRAO PRETO,DOMINGOS JOAO BAPTISTA SPINELLI PROFESSOR DOUTOR            ,RIBEIRAO PRETO,AF,1.42,1.58,1.49,2.44,2.06,1.71,1.68
40848,35040848,20301,APIAI,MARIA DE ALBUQUERQUE DIAS BAPTISTA PROFA                    ,ITAPIRAPUA PAULISTA,AF,2.57,2.35,2.86,2.59,2.86,3.01,3.21
900060,35900060,10210,LESTE 2,EUNICE MARQUES MOURA BASTOS PROFA                           ,SAO PAULO,AF,2.16,1.95,2.03,1.94,1.96,1.86,2.13
70002,35070002,20504,FRANCA,AGOSTINHO LIMA DE VILHENA PROF                              ,FRANCA,AF,2.75,3.16,3,3.23,3.95,3.37,3.95
36031,35036031,20407,JUNDIAI,GEORGINA HELENA FORTAREL PROFESSORA                         ,CAMPO LIMPO PAULISTA,AF,2.16,1.46,2.17,2.26,2.69,2.59,2.75
43936,35043936,10318,SUL 3,MARIO LOPES LEAO DR                                         ,SAO PAULO,AF,2.6,2.29,2.05,2.53,2.18,2.64,3.34
48264,35048264,20415,SUMARE,MARIA ANTONIETTA GARNERO LA FORTEZZA PROFESSORA             ,HORTOLANDIA,AF,2.52,2.83,2.54,2.6,2.67,2.89,2.62
908162,35908162,20711,VOTUPORANGA,JURACI LIMA LUPO PROFA                                      ,VOTUPORANGA,AF,3.44,3.06,3.36,3.25,3.22,3.3,3.32
44573,35044573,21001,ASSIS,OSWALDO MOREIRA DA SILVA PROF                               ,PALMITAL,AF,2.16,1.94,1.66,2.21,2.71,1.84,2.33
914010,35914010,20409,MOGI MIRIM,ANA FERRARI ROSSI                                           ,PEDREIRA,AF,3.68,3.27,3.21,3.27,3.13,2.21,1.96
38544,35038544,10701,CARAPICUIBA,SALOMAO JORGE DEPUTADO                                      ,CARAPICUIBA,AF,2.63,2.31,2.71,2.06,2.93,2.73,2.76
38258,35038258,10317,SUL 1,FRANCISCO DE PAULA CONCEICAO JUNIOR PROFESSOR               ,SAO PAULO,AF,1.96,2.09,2.01,1.94,2.61,3.03,2.38
909373,35909373,20403,BRAGANCA PAULISTA,ELZA PECANHA DE GODOY                                       ,PIRACAIA,AF,3.39,3.24,3.63,4.05,4.27,3.75,3.91
565064,35565064,20710,SAO JOSE DO RIO PRETO,PARQUE NOVA ESPERANCA                                       ,SAO JOSE DO RIO PRETO,AF,,,,,1.89,1.8,2.28
496558,35496558,20504,FRANCA,ADELMO FRANCISCO DA SILVA                                   ,FRANCA,AF,,,,2.92,3.05,2.98,3.24
923187,35923187,10403,GUARULHOS NORTE,MARIO BOMBASSEI FILHO PROFESSOR                             ,GUARULHOS,AF,1.2,1.34,1.27,1.74,2.1,,2.41
925640,35925640,10603,SANTO ANDRE,CELSO AUGUSTO DANIEL PREFEITO ENGENHEIRO                    ,SANTO ANDRE,AF,0.98,1.08,1.23,0.88,1.73,1.6,1.85
902305,35902305,10314,SUL 2,EUGENIO MARIZ DE OLIVEIRA NETTO                             ,SAO PAULO,AF,1.8,2.01,1.94,1.59,2.32,2.22,2.44
39895,35039895,20404,CAMPINAS OESTE,BENEDICTA DE SALLES PIMENTEL WUTKE PROFESSORA               ,CAMPINAS,AF,2.4,2.41,2.56,2.35,2.66,2.43,2.61
908939,35908939,10208,LESTE 4,LIBERATO GROSSI PROF                                        ,SAO PAULO,AF,1.99,2.3,1.9,2.5,2.85,1.98,1.67
44568,35044568,21003,MARILIA,SEBASTIAO MONACO VEREADOR                                   ,MARILIA,AF,2.62,2.72,2.63,1.91,2.86,2.33,1.69
496467,35496467,20904,PRESIDENTE PRUDENTE,JARDIM HUMBERTO SALVADOR                                    ,PRESIDENTE PRUDENTE,AF,,,,1.42,2.31,1.49,2.92
38295,35038295,10314,SUL 2,JOSE LINS DO REGO                                           ,SAO PAULO,AF,2.6,1.91,,,,,
906300,35906300,10502,SUZANO,EUCLIDES IGESCA                                             ,SUZANO,AF,1.6,1.93,1.5,2.27,2.24,1.8,1.84
923199,35923199,10402,GUARULHOS SUL,LINDAMIL BARBOSA DE OLIVEIRA PROFESSORA                     ,GUARULHOS,AF,1.73,1.82,2.57,2.36,3.13,2.82,2.85
40997,35040997,10317,SUL 1,CLOVIS DE OLIVEIRA PROFESSOR DOUTOR                         ,SAO PAULO,AF,2.44,2.15,1.8,2.74,2.78,2.5,
49207,35049207,20204,PINDAMONHANGABA,IVONE NOGUEIRA DE AZEVEDO PROFESSORA                        ,PINDAMONHANGABA,AF,2.45,2.47,2.58,2.05,2.76,3.07,3.12
907911,35907911,20411,PIRASSUNUNGA,IGNEZ GIARETTA SGUERRA PROFESSORA                           ,SANTA RITA DO PASSA QUATRO,AF,3.31,2.9,2.82,3.41,3.39,3.53,3.75
906360,35906360,10704,OSASCO,WALTER NEGRELLI                                             ,OSASCO,AF,3.21,2.97,3.03,2.89,3.27,3.15,2.66
61608,35061608,10702,ITAPECERICA DA SERRA,JARDIM DO CARMO                                             ,ITAPECERICA DA SERRA,AF,2.34,1.95,1.9,1.74,2.19,2.36,3.01
924945,35924945,20404,CAMPINAS OESTE,RESIDENCIAL SAO JOSE                                        ,CAMPINAS,AF,2.53,1.93,2.05,1.85,2.49,2.18,2.28
579427,35579427,20509,SAO CARLOS,JARDIM ICARAI,IBATE,AF,,,,,,2.83,3.19
48872,35048872,10402,GUARULHOS SUL,MAURICIO GOULART DEPUTADO                                   ,GUARULHOS,AF,1.46,1.52,1.62,1.82,2.56,2.38,2.72
908873,35908873,10402,GUARULHOS SUL,ALEXANDRE LOPES OLIVEIRA                                    ,GUARULHOS,AF,2.43,2.28,2.39,2.48,2.96,2.69,2.6
900345,35900345,20308,SOROCABA,ROQUE CONCEICAO MARTINS PROFESSOR                           ,SOROCABA,AF,1.8,2.02,1.86,2.45,,2.48,2.21
904934,35904934,10401,CAIEIRAS,NAIR HANNICKEL ROMARO                                       ,MAIRIPORA,AF,2.23,2.3,2.01,2.32,2.83,2.4,2.83
44885,35044885,10706,TABOAO DA SERRA,FRANCISCO VICENTE LOPES GONCALVES PROFESSOR                 ,TABOAO DA SERRA,AF,2.45,2.92,2.6,3.26,3.46,3.06,3.06
5307,35005307,10318,SUL 3,PAULINO NUNES ESPOSO                                        ,SAO PAULO,EM,2.06,1.7,1.7,1.75,2.06,1.87,2.43
191267,35191267,10501,MOGI DAS CRUZES,DAGOBERTO JOSE MACHADO                                      ,MOGI DAS CRUZES,AF,2.53,2.2,1.55,2.26,,2.21,
446567,35446567,20419,CAPIVARI,JARDIM MORADA DO SOL                                        ,INDAIATUBA,AF,2.08,2.37,2.32,2.55,2.71,2.79,2.57
9581,35009581,10606,SAO BERNARDO DO CAMPO,IDALINA MACEDO COSTA SODRE DONA                             ,SAO CAETANO DO SUL,EM,1.79,1.59,1.68,1.89,2.27,2.93,2.83
900114,35900114,10402,GUARULHOS SUL,IZABEL FERREIRA DOS SANTOS PROFESSORA DONA BELINHA          ,GUARULHOS,AF,2.38,2.53,2.56,2.32,3.84,3.25,3.44
914265,35914265,20501,ARARAQUARA,ANGELINA LIA ROLFSEN PROFA                                  ,ARARAQUARA,AF,2.91,2.65,2.32,1.88,2.67,2.53,2.84
918337,35918337,20710,SAO JOSE DO RIO PRETO,CELSO ABBADE MOURAO                                         ,SAO JOSE DO RIO PRETO,AF,3.48,2.85,2.89,2.93,3.23,3.29,3.2
49013,35049013,10703,ITAPEVI,MANOEL AUGUSTO VIEIRA NETO DESEMBARGADOR                    ,JANDIRA,AF,1.87,1.61,1.92,1.72,1.93,2.22,1.77
45482,35045482,20206,TAUBATE,RUTH SA PROFESSORA                                          ,CACAPAVA,AF,2.07,1.82,2.09,1.8,2.78,2.94,3.52
286217,35286217,10603,SANTO ANDRE,FRANCISCA HELENA FURIA II PROFESSORA                        ,SANTO ANDRE,AF,2.26,2.28,2.66,2.79,3.17,2.99,3.11
41373,35041373,10703,ITAPEVI,JOAO BATISTA SOLDE                                          ,JANDIRA,AF,2.12,2.07,1.69,1.83,2.17,2.78,2.32
38647,35038647,10704,OSASCO,JOSE GERALDO VIEIRA                                         ,OSASCO,AF,2.87,2.17,2.44,2.32,,,
495311,35495311,20303,BOTUCATU,NAERSON MIRANDA PROFESSOR                                   ,BOFETE,AF,,,,2.16,2.93,3.59,3.21
33017,35033017,21001,ASSIS,JOSE GONCALVES DE MENDONCA                                  ,MARACAI,AF,2.62,2.62,3.07,2.76,4.12,3.82,3.8
902846,35902846,10207,LESTE 1,SAID MURAD                                                  ,SAO PAULO,AF,2.6,2.33,2.35,2.27,2.8,2.05,2.47
913972,35913972,20419,CAPIVARI,DEOLINDA MANEIRA SEVERO PROFESSORA                          ,INDAIATUBA,AF,3.17,3.14,3.3,3.01,3.2,3.06,3.51
38751,35038751,20208,CARAGUATATUBA,SUELI APARECIDA FIGUEIRA DOS SANTOS PROFESSORA              ,UBATUBA,AF,2.4,2.7,1.96,2.87,3.24,3.09,3.17
901124,35901124,20404,CAMPINAS OESTE,CELESTE PALANDI DE MELLO PROFESSORA                         ,CAMPINAS,AF,,,,,3.12,,
913443,35913443,10401,CAIEIRAS,JOSE DE BARROS MARTINS EDITOR                               ,FRANCISCO MORATO,AF,2.28,2.15,1.97,2.43,2.4,2.33,2.6
1570,35001570,10102,CENTRO,ORESTES GUIMARAES                                           ,SAO PAULO,EM,1.37,1.73,1.4,1.21,1.89,1.12,1.86
434711,35434711,20509,SAO CARLOS,ARY PINTO DAS NEVES PROFESSOR                               ,SAO CARLOS,AF,2.24,2.6,2.24,2.67,2.66,2.92,3.23
925068,35925068,10403,GUARULHOS NORTE,RECREIO SAO JORGE II                                        ,GUARULHOS,AF,1.56,1.45,1.4,1.06,1.79,1.62,2.09
914745,35914745,10314,SUL 2,NORBERTO ALVES RODRIGUES PROFESSOR                          ,SAO PAULO,AF,2.21,2.22,2.19,2.48,,2.28,2.77
45834,35045834,20408,LIMEIRA,LIDIA ONELIA KALIL AUN CREPALDI PROFESSORA                  ,COSMOPOLIS,AF,3.12,2.93,2.19,2.31,3.02,2.57,3.12
41488,35041488,20409,MOGI MIRIM,CANDIDO DE MOURA PROF                                       ,ITAPIRA,AF,1.95,1.56,2.12,2.6,2.77,2.72,2.49
900126,35900126,10403,GUARULHOS NORTE,RINALDO POLI PREFEITO                                       ,GUARULHOS,AF,2.69,2.42,2.43,2.99,3.18,2.88,3.17
442324,35442324,20504,FRANCA,ODETTE BUENO RIBEIRO PROFESSORA                             ,FRANCA,AF,2.74,2.23,2.48,2.3,2.78,2.39,2.51
38124,35038124,10102,CENTRO,MARIA AUGUSTA SARAIVA DOUTORA                               ,SAO PAULO,AF,2.84,2.63,,,3.7,3.06,
44878,35044878,10702,ITAPECERICA DA SERRA,OLIVIA DE FARIA NOGUEIRA                                    ,EMBU-GUACU,AF,2.31,2,2.39,2.68,2.85,3.36,3.13
48720,35048720,10314,SUL 2,ARISTON DE OLIVEIRA PROFESSOR TENENTE                       ,SAO PAULO,AF,1.86,1.88,2.19,1.61,2.1,1.97,3.35
909816,35909816,20102,SANTOS,EMILIO JUSTO DEPUTADO                                       ,SANTOS,AF,2.14,2.18,2.01,1.64,2.47,2.41,2.74
44647,35044647,20507,RIBEIRAO PRETO,ORLANDO VITALIANO VEREADOR                                  ,RIBEIRAO PRETO,AF,2.1,2.06,1.81,1.9,3.42,2.82,3.58
919019,35919019,20601,BAURU,ADA CARIANI AVALONE PROFA                                   ,BAURU,AF,1.97,1.71,2.01,2.65,3.25,2.32,2.11
39639,35039639,20207,JACAREI,OLIVIA DO AMARAL SANTOS CANETTIERI PROFA                    ,JACAREI,AF,2,2.08,2.38,1.92,2.6,1.91,1.71
40800,35040800,10704,OSASCO,ARMANDO GABAN PROFESSOR                                     ,OSASCO,AF,2.41,1.72,1.9,1.42,1.67,1.88,2.39
910375,35910375,20207,JACAREI,ANA MARIA DE CARVALHO PEREIRA                               ,ARUJA,AF,2.4,2.6,2.3,2.05,2.89,3.32,3.22
900916,35900916,21004,OURINHOS,ARY CORREA DOUTOR                                           ,OURINHOS,AF,2.56,2.48,3.53,3.39,3.41,3.17,2.74
558643,35558643,20602,JAU,MARIA DE CAMPOS PIRES MACIEL PROFESSORA                     ,PEDERNEIRAS,AF,3.64,4.05,4.48,2.41,3.44,3.68,3.22
923886,35923886,10706,TABOAO DA SERRA,ADENILSON DOS SANTOS FRANCO PROFESSOR                       ,TABOAO DA SERRA,AF,3.5,3.31,3.25,3.46,3.85,3.37,2.58
97,35000097,10101,NORTE 1,RENATO DE ARRUDA PENTEADO PROFESSOR                         ,SAO PAULO,EM,1.77,1.25,0.77,0.79,1.45,1.51,1.66
907224,35907224,20802,ARACATUBA,ABRANCHE JOSE PROF                                          ,ARACATUBA,AF,2.86,2.1,2.16,2.68,2.69,2.73,3.18
40502,35040502,10503,ITAQUAQUECETUBA,JOSE BARBOSA DE ARAUJO VEREADOR                             ,ITAQUAQUECETUBA,AF,1.32,1.26,1.26,2.65,3.17,2.33,1.44
909257,35909257,20802,ARACATUBA,ARTHUR LEITE CARRIJO PROF                                   ,ARACATUBA,AF,3.06,2.6,2.43,2.87,2.89,3.6,3.36
45196,35045196,20103,SAO VICENTE,MAGALI ALONSO PROFESSORA                                    ,PRAIA GRANDE,AF,2.25,1.96,2.2,1.83,2.7,2.7,2.42
577145,35577145,21004,OURINHOS,RECANTO DOS PASSAROS,OURINHOS,AF,,,,,,1.84,1.97
38301,35038301,10318,SUL 3,MARIA LUIZA DE ANDRADE MARTINS ROQUE PROFA                  ,SAO PAULO,AF,2.19,1.65,1.67,1.93,2.46,2.09,2.79
906827,35906827,20311,PIRAJU,MARIA GONCALVES DA MOTTA                                    ,PIRAJU,AF,2.95,3.6,3.82,3.87,4.14,4.45,4.5
924167,35924167,10401,CAIEIRAS,PARQUE CENTO E VINTE II                                     ,FRANCISCO MORATO,AF,2.42,2.66,2.27,3.84,3.09,3.74,3.47
42298,35042298,20206,TAUBATE,GERALDO MARTINS DOS SANTOS PROFESSOR                        ,PARAIBUNA,AF,3.44,3.02,2.73,3.07,3.75,3.36,3.78
79893,35079893,10403,GUARULHOS NORTE,PARQUE PRIMAVERA                                            ,GUARULHOS,AF,1.82,1.53,1.79,1.48,2.77,2.28,
908551,35908551,10701,CARAPICUIBA,SIDRONIA NUNES PIRES                                        ,COTIA,AF,3.14,3.18,2.48,3.17,3.85,2.89,3.6
906402,35906402,10703,ITAPEVI,DEMILSON SOARES MOLICA                                      ,JANDIRA,AF,2.22,2.32,2.7,,,,
432842,35432842,20404,CAMPINAS OESTE,ANTONIO CARLOS LEHMAN                                       ,CAMPINAS,AF,1.91,1.99,1.88,2.04,2.04,1.78,2.13
925275,35925275,20409,MOGI MIRIM,JARDIM BELA VISTA                                           ,CONCHAL,AF,2.93,2.9,3.83,2.62,3.57,3.38,4.71
900291,35900291,20306,ITU,SYLVIA DE PAULA LEITE BAUER                                 ,ITU,AF,3.52,3.05,3.76,4.07,4.39,3.46,4.49
49670,35049670,20601,BAURU,FARID FAYAD PROF                                            ,AGUDOS,AF,2.59,3.02,3.04,3.08,3.59,2.77,3.26
909609,35909609,20415,SUMARE,LEONILDA ROSSI BARRIQUELO PROFESSORA                        ,SUMARE,AF,2.55,2.98,3,2.54,4.44,3.55,5.29
905847,35905847,20512,SERTAOZINHO,FERRUCIO CHIARATTI                                          ,SERTAOZINHO,AF,2.8,3.06,3.12,3.38,3.64,3.57,3.78
905665,35905665,20413,SAO JOAO DA BOA VISTA,JOSE GILBERTO DE OLIVEIRA SOUZA PROFESSOR                   ,VARGEM GRANDE DO SUL,AF,2.29,2.42,2.39,2.62,2.8,2.85,3.25
45299,35045299,20307,SAO ROQUE,NAZARIA CIPRIANO DE FREITAS                                 ,IBIUNA,AF,3.25,3.94,3.91,4.16,4.16,3.74,3.95
5654,35005654,10401,CAIEIRAS,ADAMASTOR BAPTISTA PROF                                     ,FRANCO DA ROCHA,EM,0.95,1.19,0.95,2.06,1.71,1.97,2.33
457243,35457243,10101,NORTE 1,MORRO DOCE                                                  ,SAO PAULO,AF,,1.98,1.92,2.12,2.52,2.4,2.61
463140,35463140,10403,GUARULHOS NORTE,JARDIM SANTA CECILIA                                        ,GUARULHOS,AF,,,,,3.55,2.69,
12725,35012725,20202,GUARATINGUETA,JOSE FELIX PROF                                             ,POTIM,EM,1.64,1.64,1.59,1.22,1.29,1.75,1.58
904326,35904326,10316,CENTRO SUL,TANCREDO NEVES PRESIDENTE                                   ,SAO PAULO,AF,3.04,2.9,2.75,2.8,3.73,3.16,
919913,35919913,20308,SOROCABA,MARCO ANTONIO MENCACCI PROFESSOR                            ,SOROCABA,AF,2.13,1.71,1.89,2.05,2.47,2.87,2.53
918489,35918489,20302,AVARE,CELSO FERREIRA DA SILVA PROFESSOR                           ,AVARE,AF,2.27,2.57,2.42,2.38,2.93,2.92,3.3
49256,35049256,20207,JACAREI,JOAO CRUZ PROF                                              ,JACAREI,AF,3.95,3.64,3.78,3.48,3.96,3.94,4.52
45603,35045603,20409,MOGI MIRIM,AMELIA MASSARO PROFA                                        ,SERRA NEGRA,AF,3.09,3.39,2.9,3.2,3.34,2.59,4.05
377156,35377156,20602,JAU,ANTONIO TEREZIO MENDES PEIXOTO PROFESSOR                    ,JAU,AF,1.84,2.12,2.15,2.34,2.91,2.33,2.24
42468,35042468,20310,VOTORANTIM,CLOTILDE BELINE CAPITANI PROFESSORA                         ,VOTORANTIM,AF,2.59,2.31,2.21,2.74,2.54,3.17,3.65
39974,35039974,20407,JUNDIAI,ALBINO MELO DE OLIVEIRA PROFESSOR                           ,JUNDIAI,AF,2.43,3.19,1.25,3.06,2.38,3.05,4.37
565696,35565696,20601,BAURU,ALTO JARAGUA                                                ,BAURU,AF,,,,,1.97,1.31,1.23
33455,35033455,21003,MARILIA,IZIDORO DAUN                                                ,LUPERCIO,AF,3.11,3.11,3.07,2.07,3.96,3.15,2.99
903310,35903310,20310,VOTORANTIM,BENEDICTO LEME VIEIRA NETO PROFESSOR                        ,SALTO DE PIRAPORA,AF,2.62,2.73,2.19,2.8,3.27,3.22,2.75
915750,35915750,10606,SAO BERNARDO DO CAMPO,CELIO LUIZ NEGRINI PROFESSOR                                ,SAO BERNARDO DO CAMPO,AF,1.73,1.58,1.75,1.74,2.72,2.37,2.31
41063,35041063,10314,SUL 2,LUIS MAGALHAES DE ARAUJO PROFESSOR                          ,SAO PAULO,AF,2.39,2.14,2.25,2.16,2.44,,
901714,35901714,10208,LESTE 4,CAMILO MARIA CAVALHEIRO DOM                                 ,SAO PAULO,AF,3.28,2.77,2.3,2.62,2.73,2.4,2.95
914915,35914915,20408,LIMEIRA,MARIA GERTRUDES CARDOSO REBELLO IRMA                        ,LIMEIRA,AF,3.17,3.15,3.06,2.62,2.9,2.58,2.68
3759,35003759,10316,CENTRO SUL,MARIA JOSE                                                  ,SAO PAULO,EM,1.39,1.48,1.07,1.16,,1.33,1.7
436239,35436239,20710,SAO JOSE DO RIO PRETO,DINORATH DO VALLE PROFESSORA                                ,SAO JOSE DO RIO PRETO,AF,4.17,3.89,4.36,4.43,4.5,4.04,4.82
